id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,num_of_artists,year,artist_followers,genres,artist_popularity,genre
1HNvADmPBGAExeyIHkcJtd,Sparkle - Original Version,58,410213,0,['RADWIMPS'],['1EowJ1WwkMzkCkRomFhui7'],2016-11-23,0.634,0.506,11,-5.882,1,0.0316,0.729,1.11e-06,0.12,0.244,124.003,4,1,2016,3375383,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",74,j-pop
6PtE41BwaPBOjjMc8mKcG4,YOUTH - Acoustic,55,192000,0,['Troye Sivan'],['3WGpXCj9YhhfX11TToZcXP'],2016-11-18,0.541,0.186,7,-11.321,1,0.0311,0.958,0.0,0.0962,0.162,92.544,4,1,2016,7610908,"['australian pop', 'pop', 'viral pop']",74,viral pop
7h6lpVuSGPW6RNjDXKpYDh,The Sound,63,248880,0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.648,0.936,0,-4.745,1,0.0762,0.085,6.93e-06,0.482,0.566,120.708,4,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,modern alternative rock
0ma7lbs8BsVIv2kSaqOsDI,2! 3!,63,272537,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2016-10-10,0.439,0.928,7,-4.096,1,0.233,0.0254,0.0,0.1,0.599,169.928,4,1,2016,64661933,"['k-pop', 'k-pop boy group', 'pop']",90,pop
3SfbB0Y3saMIQnNctxMVhj,I Miss You,56,169449,0,['SOYOU'],['3b4kLCI0ZJW47TFsNRqgCb'],2016-12-31,0.482,0.344,5,-6.002,1,0.0318,0.901,0.0,0.129,0.211,133.499,4,1,2016,362315,['k-pop'],52,k-pop
3Vpl1HddJXv8LUBWHlQlKF,FLY HIGH!!,61,246000,0,['BURNOUT SYNDROMES'],['0Oazwl71qoHvXnbSxv0wOT'],2016-03-02,0.476,0.964,11,-1.48,1,0.0733,0.0139,0.0,0.326,0.346,94.558,4,1,2016,234761,"['anime', 'anime rock']",54,anime
59OFG0mm09ve4i3RcbmdwB,Forgetting You,53,192430,0,['DAVICHI'],['4z6yrDz5GfKXkeQZjOaZdq'],2016-09-06,0.508,0.545,11,-6.425,1,0.037,0.58,0.0,0.361,0.233,129.183,4,1,2016,720307,['k-pop'],56,k-pop
2bgOhdw80vH03155D5Bm3s,How Can I Love You,52,260295,0,['XIA'],['0ZHbYuRbvC4tWW0iOdybwi'],2016-04-14,0.248,0.409,10,-9.455,1,0.0391,0.741,2.12e-05,0.201,0.108,71.794,4,1,2016,83124,['korean pop'],40,korean pop
34gWoWn5AfiTmzITzuR2Rt,Chivalry Is Dead (Acoustic Bonus Track),51,193956,0,['Trevor Wesley'],['5N9mXRQoidjsUWjowibwqw'],2016-11-04,0.727,0.247,2,-10.249,1,0.229,0.879,0.0,0.209,0.556,117.122,4,1,2016,30981,[],39,
5aV4HUW9RFOB0aXq0Ud9s0,She's American,58,270104,0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.639,0.859,1,-3.923,1,0.0554,0.18,0.000499,0.0798,0.523,115.97,4,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,modern alternative rock
3CK5Fc55KyS4Tg9Q9XrCYC,Fly,53,191576,0,['GOT7'],['6nfDaffa50mKtEOwR8g4df'],2016-03-21,0.604,0.905,7,-1.87,1,0.165,0.201,0.0,0.345,0.718,132.974,4,1,2016,6556381,"['k-pop', 'k-pop boy group']",62,k-pop
2TTAnXg0LbtkiQmCZdTZKd,Stand By Me,58,125988,0,['Joseph Vincent'],['40JlNF1w2OiSOyj1nC4y0I'],2016-07-07,0.926,0.0909,5,-13.388,0,0.0632,0.634,0.000719,0.109,0.703,124.025,4,1,2016,351712,['viral pop'],60,viral pop
6YpSiNQN8pVzJMOX2fXGHm,Woman,53,265479,0,['HONNE'],['0Vw76uk7P8yVtTClWyOhac'],2016-03-11,0.513,0.413,0,-7.151,1,0.0372,0.565,3.52e-06,0.124,0.246,139.649,3,1,2016,1506818,['uk pop'],65,uk pop
1EiWjnX4CuO6lwMSTaRMBU,Forward,32,208707,0,['Whatcharawale'],['0cGfitvwmFr2sSywioWYNM'],2016-07-29,0.791,0.659,9,-7.121,1,0.0776,0.341,0.0,0.293,0.688,115.073,4,1,2016,807029,['thai pop'],54,thai pop
03D2t5wn77cpCxH8p99ZvA,BODY,57,199336,0,['MINO'],['3ytV7vc4ZuwGgwaOuWvkk8'],2016-09-08,0.759,0.817,9,-3.102,0,0.0802,0.0349,0.0,0.27,0.389,140.028,4,1,2016,1080434,['k-pop'],54,k-pop
7dzzuNEQiNtdgn4WgdjWD2,Moon God,31,216000,0,['Youth Brush'],['6U3028szvZMKXaRSRoiSbR'],2016-05-28,0.594,0.334,1,-11.472,1,0.0299,0.917,0.000312,0.378,0.34,120.06,4,1,2016,46814,"['thai indie pop', 'thai indie rock']",34,thai indie rock
2aozqrjm2nNFwIiRTl9wEf,Gentlemen Don't,51,201949,0,['Gabe Bondoc'],['6YloMIsWjpHzIRK8s5tzAr'],2016-08-12,0.701,0.365,3,-8.529,1,0.0358,0.593,0.0,0.108,0.298,80.959,4,1,2016,80254,[],48,
610IckJdwTyY8nez5v64DH,"YOUR SONG (With Lee Jin Ah, Jung Seung Hwan, Kwon Jin Ah)",50,258962,0,['Sam Kim'],['4BBN286rBKyCWsSPq2cxYO'],2016-04-10,0.714,0.318,4,-8.939,1,0.0269,0.861,0.00103,0.0957,0.325,86.836,4,1,2016,424019,"['k-pop', 'korean r&b']",59,k-pop
2Eg9TOQA5lUlSHeezowSgy,Remind,31,235589,0,['Moderndog'],['2xuN796lJ8Oj4vsx2XiJqj'],2016-08-14,0.345,0.593,11,-5.448,1,0.0323,0.0842,0.0,0.119,0.341,172.065,4,1,2016,212605,"['thai indie pop', 'thai pop', 'thai rock']",35,thai indie pop
0XFNh4Buo97mSzJK3C7gSJ,Tell Me (What Is Love),53,282240,0,"['D.O.', 'YOO YOUNG JIN']","['2CQZr2RPZmrcvDnaod1ldC', '10hnt5byoob9FKHUN8Awfa']",2016-02-19,0.718,0.811,1,-2.169,0,0.0346,0.144,0.0,0.0986,0.844,120.035,4,2,2016,1659985,['k-pop'],59,k-pop
1117juaaAkSIUsQxTmmcKM,Pretty U,60,207300,0,['SEVENTEEN'],['7nqOGRxlXj7N2JYbgNEjYH'],2016-04-25,0.642,0.931,8,-2.82,1,0.163,0.0173,0.0,0.0815,0.884,155.088,4,1,2016,9137523,"['k-pop', 'k-pop boy group']",82,k-pop boy group
0M0hPIskg4OVC11rkp4Xnp,My Home,44,207320,0,['GOT7'],['6nfDaffa50mKtEOwR8g4df'],2016-09-27,0.435,0.884,9,-1.591,0,0.285,0.382,0.0,0.375,0.898,89.924,4,1,2016,6556381,"['k-pop', 'k-pop boy group']",62,k-pop boy group
1OIb1AalkGikhzCRbWgchd,Secret,52,222582,0,['WJSN'],['6hhqsQZhtp9hfaZhSd0VSD'],2016-08-17,0.692,0.969,7,-3.213,0,0.0678,0.167,0.0,0.301,0.762,111.495,4,1,2016,838449,"['k-pop', 'k-pop girl group']",52,k-pop girl group
3g6nGCEj7NK0KabxlfL9co,current location,55,189011,0,['LANY'],['49tQo2QULno7gxHutgccqF'],2016-06-24,0.584,0.718,7,-7.154,1,0.0403,0.523,0.00186,0.357,0.173,99.965,4,1,2016,5478392,['la pop'],73,la pop
1xfu5RELA5t2E2KeOG2ePD,How Do You Think,47,205693,0,['CHEEZE'],['6NdzNrBP8Jbhzp6h7yojht'],2016-06-16,0.877,0.513,6,-6.045,1,0.0342,0.491,0.0,0.0908,0.889,100.966,4,1,2016,127386,"['k-pop', 'korean pop']",47,k-pop
2T4oNTmPYTZTdIzeFdNNez,UGH!,56,180026,1,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.724,0.703,5,-4.049,0,0.171,0.228,0.0,0.0852,0.866,99.629,4,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,pop
1IwdvZ3djfD1SfhexKUmXk,If I Believe You,54,380321,0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.682,0.316,10,-7.791,1,0.0369,0.738,0.00748,0.0986,0.329,129.851,3,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,modern alternative rock
1vPSrs2DSjDUjqCaGBhCNF,HOME RUN,45,188119,0,['GOT7'],['6nfDaffa50mKtEOwR8g4df'],2016-04-12,0.785,0.802,7,-2.768,1,0.092,0.0743,0.0,0.333,0.708,105.001,4,1,2016,6556381,"['k-pop', 'k-pop boy group']",62,k-pop
3p5PbT7QMSQpTG5X1qUqk1,Love Is Not Over (Full Length Edition),61,221620,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2016-05-02,0.462,0.577,2,-5.089,1,0.0846,0.124,0.0,0.127,0.278,102.972,4,1,2016,64661933,"['k-pop', 'k-pop boy group', 'pop']",90,k-pop boy group
2wiw002RmOsw18JoRyqNtZ,The Light,31,249600,0,['The Toys'],['5pokGZ1K9Hr6etaKPDxSG8'],2016-09-10,0.679,0.794,8,-6.692,0,0.0424,0.000826,0.00454,0.102,0.441,100.999,4,1,2016,1195518,['thai pop'],59,thai pop
42PHzFk7j5Jo2Rtj78JsWV,This Must Be My Dream,53,252469,0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.597,0.839,9,-4.684,1,0.0379,0.0174,0.000226,0.316,0.643,103.015,4,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,rock
4VAVS2BIe5LDBYUGS57vRT,Prenda Querida,58,183640,0,['Los Cadetes De Linares'],['1iIxNEvPPmdFIIP0tdpw6G'],2016-04-25,0.839,0.801,8,-5.701,1,0.116,0.212,0.00217,0.122,0.784,110.263,4,1,2016,2194195,"['banda', 'corridos clasicos', 'musica mexicana', 'norteno']",69,corridos clasicos
1E2R5JS5pHLLQowZ4xjpiB,Provavelmente,58,245505,0,['Hungria Hip Hop'],['0vLuOi2k62sHujIfplInlK'],2016-10-17,0.896,0.424,5,-11.086,0,0.159,0.273,0.0,0.166,0.433,120.068,4,1,2016,8778915,"['brazilian hip hop', 'rap df', 'trap brasileiro']",72,brazilian hip hop
1DoeAYZPdp1RPea7cqDH4m,El Afro (En Vivo),58,172747,1,['LEGADO 7'],['7yCGrS6Xh3UngvY6Ad5sMJ'],2016-04-20,0.671,0.551,7,-10.809,0,0.0499,0.385,2.75e-05,0.471,0.832,79.459,4,1,2016,1772873,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno']",66,corrido
7wqTXrN2T6a8Gngj31FlTe,Ma' Mind,33,209737,0,['Chris Thrace'],['5vl7pdbcecN9OigLKucWlF'],2016-05-26,0.736,0.847,11,-4.413,1,0.0518,0.0238,1.69e-06,0.258,0.536,95.058,4,1,2016,2601,[],31,
4XYFVhHi6rDAV6FA5Ksh2i,Floor Fan Rest Sound,58,138206,0,['Fan Sounds'],['3rolEAXFOTW33tkUA2VOuo'],2016-11-11,0.0,2.03e-05,4,-33.379,1,0.0,0.535,0.226,0.591,0.0,0.0,0,1,2016,3679,['sleep'],51,sleep
2PcJoVkfjcbvoqBxV1Nj7y,All I Wanna Do,53,209393,1,['Jay Park'],['4XDi67ZENZcbfKnvMnTYsI'],2016-10-20,0.613,0.668,8,-6.867,1,0.267,0.245,0.0,0.0735,0.509,96.176,4,1,2016,1940576,"['k-pop', 'k-rap', 'korean r&b']",68,k-rap
3ml3WB66sqG4kXoPBX2POA,Janet,59,204000,1,['Berhana'],['0WjtdWS6su0f3jrW9aqEHl'],2016-07-21,0.81,0.308,0,-8.194,1,0.0818,0.354,0.0,0.0899,0.56,120.012,4,1,2016,194784,['alternative r&b'],52,alternative r&b
26mzdGI1jG3cYANtiViR3X,Better - Radio Edit,30,180365,0,"['Attom', 'Justin Stein']","['1Xq5wasmlEwC6TqCqJtP5o', '7sUaejnPyYx9rxX6GCuVMc']",2016-08-29,0.602,0.699,0,-7.422,1,0.111,0.146,0.0,0.0864,0.361,175.388,3,2,2016,40107,[],48,
07ceQy7UhpNDA2WhEOJgPp,Can't Help Falling In Love,55,129435,0,['Joseph Vincent'],['40JlNF1w2OiSOyj1nC4y0I'],2016-02-13,0.74,0.13,10,-12.591,1,0.0487,0.989,0.000541,0.117,0.491,125.797,4,1,2016,351712,['viral pop'],60,viral pop
2aTDPjGFdyBfc3lKLAAaoI,Good Day,57,267507,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2016-09-07,0.611,0.89,6,-3.711,1,0.0451,0.0106,0.0,0.075,0.665,94.956,4,1,2016,64661933,"['k-pop', 'k-pop boy group', 'pop']",90,pop
5OYfA2ZVUabLca67F7Vtr3,All My Friends (feat. Tinashe & Chance the Rapper) - PREP Remix,49,249787,1,"['Snakehips', 'Tinashe', 'Chance the Rapper', 'PREP']","['2FwJwEswyIUAljqgjNSHgP', '0NIIxcxNHmOoyBx03SfTCD', '1anyVhU62p31KFi8MEzkbf', '31SBgHxc8eqZUk9MdveH42']",2016-04-01,0.727,0.561,9,-4.948,0,0.0724,0.203,1.22e-06,0.284,0.72,95.067,4,4,2016,351868,"['electropop', 'tropical house', 'uk dance']",64,electropop
3YAVCPrwwFDmgeL2EOsjkR,Only U,46,192404,0,['Junggigo'],['6zTIxEXFWjoNu2VXauDITb'],2016-07-14,0.525,0.686,11,-5.481,1,0.0378,0.441,0.0,0.0673,0.79,81.998,4,1,2016,100030,['korean r&b'],48,korean r&b
1tup3Bgd0LaQxEH4OOugEG,Choram As Rosas - Ao Vivo,58,221842,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2016-11-11,0.589,0.914,7,-4.819,1,0.0975,0.187,0.000403,0.914,0.446,118.949,4,1,2016,5182435,"['sertanejo', 'sertanejo universitario']",73,sertanejo universitario
4NKQTbmiBtm1MwqBbQQhpM,DRIVE (Feat. GRAY),50,212334,0,"['Jay Park', 'GRAY']","['4XDi67ZENZcbfKnvMnTYsI', '3kPEBSt7qgVoRZSbIXMr7W']",2016-10-20,0.65,0.749,5,-3.707,0,0.041,0.186,0.0,0.0723,0.929,150.026,4,2,2016,1940576,"['k-pop', 'k-rap', 'korean r&b']",68,korean r&b
78zOBFBGdclfNUpy126Cdh,R.I.P. (Love),29,275861,0,['O-Pavee'],['5mZD78snaOoIJGOOFEbXFA'],2016-01-27,0.561,0.443,0,-7.79,1,0.032,0.211,9.02e-06,0.114,0.2,156.898,4,1,2016,95150,['thai pop'],38,thai pop
2p980qlVXYLh3HdHusbhfa,Pour Up,58,211972,1,"['DEAN', 'ZICO']","['3eCd0TZrBPm2n9cDG6yWfF', '4XpUIb8uuNlIWVKmgKZXC0']",2016-03-25,0.89,0.501,5,-5.562,0,0.0589,0.0958,0.0,0.103,0.758,126.949,4,2,2016,1330618,"['k-pop', 'korean r&b']",61,korean r&b
2HklyUw3TR56nVyVJAIhw5,Love Me,57,222039,0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2016-02-26,0.633,0.8,0,-3.308,0,0.0357,0.00689,4.51e-05,0.609,0.909,97.021,4,1,2016,6654333,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",80,rock
77TA2TMxXMRRAKL64m7Epq,Lamberto Quintero,57,187293,0,['Los Cadetes De Linares'],['1iIxNEvPPmdFIIP0tdpw6G'],2016-04-25,0.708,0.641,8,-5.756,1,0.0799,0.489,6.48e-05,0.0486,0.847,96.974,4,1,2016,2194195,"['banda', 'corridos clasicos', 'musica mexicana', 'norteno']",69,banda
3DNsBFRbQWxygrn4UsqvTF,Stoop So Low,53,197938,1,['Alextbh'],['0kXDB5aeESWj5BD9TCLkMu'],2016-11-07,0.426,0.397,4,-9.089,0,0.0546,0.67,0.0,0.109,0.335,87.424,1,1,2016,87655,['chill r&b'],37,chill r&b
31PzY79H10HCgJs533Xq6B,For Life,53,238660,0,['EXO'],['3cjEqqelV9zb4BYE3qDQ4O'],2016-12-19,0.517,0.353,3,-6.522,1,0.0268,0.887,6.35e-06,0.0997,0.265,91.736,4,1,2016,9538803,"['k-pop', 'k-pop boy group']",71,k-pop boy group
2QwpEi3eNToZCCMMRcOj0u,2 / 14,64,163690,0,['The Band CAMINO'],['6d4jrmreCmsenscuieJERc'],2016-04-01,0.607,0.709,9,-7.428,1,0.0538,0.372,0.0,0.294,0.551,97.006,4,1,2016,347460,"['hopebeat', 'pov: indie']",63,pov: indie
5nclYlcWMW9QgnBZU2apZh,"I Love You, I Remeber You",50,246772,0,['I.O.I'],['6RKnXXyprPjhBdCvL802Ku'],2016-08-31,0.496,0.681,2,-4.766,1,0.0683,0.0923,0.0,0.0756,0.536,170.055,4,1,2016,1312563,"['k-pop', 'k-pop girl group', 'k-pop reality show']",49,k-pop
054sQZ2qmw0Ya7N0XSxl3j,Smile Flower,57,232395,0,['SEVENTEEN'],['7nqOGRxlXj7N2JYbgNEjYH'],2016-12-05,0.567,0.368,1,-7.392,1,0.0342,0.831,0.0,0.142,0.364,143.93,4,1,2016,9137523,"['k-pop', 'k-pop boy group']",82,k-pop boy group
1JawNrC8uFnFomifyONahL,Prove It,44,174880,0,['GOT7'],['6nfDaffa50mKtEOwR8g4df'],2016-09-27,0.688,0.687,4,-3.04,0,0.0629,0.274,0.0,0.578,0.385,122.903,4,1,2016,6556381,"['k-pop', 'k-pop boy group']",62,k-pop
6B4LAyly39cv8Cat9nHObl,American Nights,63,202267,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2016-07-29,0.464,0.814,7,-5.012,1,0.0313,0.13,0.000278,0.13,0.3,102.986,4,1,2016,5827409,['contemporary country'],91,contemporary country
59oP06RoBps6bvbvSQ1Zee,Swish,63,278520,1,['mike.'],['5G9kmDLg3OeUyj8KVBLzbu'],2016-01-12,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22e-05,0.0602,0.365,115.031,4,1,2016,555528,"['indie pop rap', 'rhode island rap']",67,rhode island rap
7gga4AEElumeu53PZPzLDh,J'fais mes affaires,62,214616,1,['Djadja & Dinaz'],['5hREZP0zTQbTLkZ2M8RS4v'],2016-06-05,0.522,0.481,0,-7.747,1,0.15,0.251,0.0,0.143,0.237,83.803,5,1,2016,2273777,"['french hip hop', 'pop urbaine', 'rap conscient']",73,rap conscient
1Uq3IOIy1CUlHUgP6vWpum,Smoke Break (feat. Future),63,226494,1,"['Chance the Rapper', 'Future']","['1anyVhU62p31KFi8MEzkbf', '1RyvyyTE3xzB2ZywiAwp0i']",2016-05-27,0.705,0.453,3,-8.174,1,0.196,0.257,0.0,0.143,0.283,124.942,4,2,2016,5876557,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",74,chicago rap
2COBMrpsGXEagCGkjp2Siz,Jovial,62,142728,0,['Limes'],['5o4dgimn1R07w1d2ZzpzpP'],2016-11-20,0.764,0.185,7,-14.408,0,0.0489,0.918,0.926,0.118,0.378,69.972,4,1,2016,40876,"['chillhop', 'lo-fi beats']",36,lo-fi beats
5eoZTdiq4C4aoEfUwAN0ha,"The Good, the Bad and the Dirty",62,171520,0,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],2016-01-15,0.531,0.825,7,-5.333,0,0.0545,0.00191,0.0,0.329,0.824,156.071,4,1,2016,11824477,['pop'],78,pop
0Ceozg27V0Ws9jgQixD8fr,Lose It,62,240533,0,['SWMRS'],['7dLkuQHF2ijbK6jiLFyIWM'],2016-10-14,0.792,0.41,5,-10.141,1,0.0492,0.334,2.19e-05,0.106,0.561,112.043,4,1,2016,139605,['oakland indie'],43,oakland indie
3cqZH3cqvfbV8wVbvHyPbG,Red Opps,62,163340,1,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],2016-05-15,0.703,0.709,9,-6.452,1,0.402,0.00908,0.0,0.127,0.569,140.998,4,1,2016,13631236,"['atl hip hop', 'hip hop', 'rap', 'trap']",91,trap
2BVUOGciUUUqOPSLtHwLGp,GUD VIBRATIONS,62,224211,0,"['NGHTMRE', 'SLANDER']","['76M2Ekj8bG8W7X2nbx2CpF', '20DZAfCuP1TKZl5KcY7z3Q']",2016-10-26,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,4,2,2016,449542,"['brostep', 'edm', 'electro house']",61,edm
0QprVASPJEbmOhD9P2gcNG,Les filles d'aujourd'hui,62,262373,0,"['Joyce Jonathan', 'Vianney']","['25eQCECJH4VTpBYV9jhpyE', '4Nrd0CtP8txoQhnnlRA6V6']",2016-02-05,0.555,0.363,4,-7.606,1,0.0336,0.914,0.0,0.085,0.412,124.031,4,2,2016,299027,"['chanson', 'french pop']",51,chanson
6naYpFIKihKbGg6lGxpveI,Backroad Song,62,236787,0,['Granger Smith'],['4sTFGCigAQIUiEy8wSSQNF'],2016-03-04,0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,4,1,2016,395325,"['classic texas country', 'contemporary country', 'country road', 'modern country rock']",55,modern country rock
2yfu1w0yFYHAHnr4p5JS7V,Vowels (and the Importance of Being Me),62,184436,0,['HUNNY'],['5rebfYbZVIhbRVcRKWVOAh'],2016-04-08,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,4,1,2016,242445,"['indie pop', 'pov: indie']",51,indie pop
7MGRcJy1saXKiphwqJBnRb,Touch It,62,260000,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.536,0.694,7,-4.369,0,0.0332,0.0303,0.0,0.183,0.291,100.906,4,1,2016,90263587,['pop'],90,pop
2SUQGI9ztmp0PQd1J8SVHx,Knew Better / Forever Boy,62,299213,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.484,0.381,6,-6.705,1,0.0711,0.235,3.6e-06,0.0998,0.372,106.65,4,1,2016,90263587,['pop'],90,pop
0DwaOWI1kC2s98qLj0LTDd,La Lune,62,187267,0,['Billie Marten'],['02YLJJnWC7YQVixkjEBRn7'],2016-09-23,0.296,0.342,2,-11.879,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,4,1,2016,286785,"['british singer-songwriter', 'indie anthem-folk']",58,british singer-songwriter
5WvDO1ZKap15ehQeNRHJ9H,Uno,62,171789,1,['Rex Orange County'],['7pbDxGE6nQSZVfiFdq9lOL'],2016-11-17,0.781,0.452,5,-9.798,0,0.26,0.78,3e-06,0.0902,0.463,163.899,4,1,2016,5334050,"['bedroom pop', 'pov: indie']",76,bedroom pop
4sM6jQSwOl3I9VVefuflWL,Dream - Breakdown,2,184402,0,['Sound Apparel'],['1oB8feuqA7cFkUuCpvpR8b'],2015-01-14,0.25,0.515,8,-12.89,1,0.0342,0.37,0.725,0.236,0.118,140.397,4,1,2015,1836,['progressive uplifting trance'],7,progressive uplifting trance
63ml7CGWth5w16lGOyG1ng,Guardians Of Time (Reverze 2014 Anthem),3,273600,0,['Audiofreq'],['0hHKtZEXHNsXfgrNgU7Zkl'],2016-11-27,0.514,0.993,9,-2.56,0,0.136,0.0648,0.206,0.1,0.342,149.99,4,1,2016,29073,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",38,rawstyle
6HdfSznwCYMh4F8sZMEOPg,Runaway,56,248827,0,['AURORA'],['1WgXqy2Dd70QQOU7Ay074N'],2015-12-11,0.327,0.285,11,-10.13,1,0.045,0.618,7.75e-05,0.104,0.133,172.527,3,1,2015,2976051,"['art pop', 'norwegian pop']",73,norwegian pop
5VoI3jXE6M0MGSzfgqOgCB,Riv i hjertet,51,255427,0,['Sondre Justad'],['3a0gvZAydt98HKVbGb0V67'],2015-10-22,0.523,0.927,0,-5.389,1,0.106,0.0317,1.29e-06,0.14,0.365,145.915,4,1,2015,57498,"['nordnorsk musikk', 'norwegian pop', 'norwegian singer-songwriter', 'talentkonkurranse']",47,norwegian singer-songwriter
1aMO78pSbuF2KkiwjuZwvs,Milf og pils,49,228177,0,['Vassendgutane'],['5sSnMyOXFRHWNFcC2LgdT2'],2015-05-15,0.547,0.887,7,-5.848,1,0.0304,0.0232,0.000897,0.278,0.819,154.988,4,1,2015,100824,['norwegian country'],52,norwegian country
2EfuOKbUFQHvv7zlmGL3iM,I Don't Wanna See You with Her,56,223787,0,['Maria Mena'],['3rTRHzFfbTk5GL3LpYZGHR'],2015-12-04,0.562,0.517,8,-6.319,1,0.0314,0.0987,0.0,0.125,0.157,141.819,4,1,2015,211554,"['candy pop', 'norwegian pop', 'norwegian singer-songwriter']",55,candy pop
2l0D5xYyekMyMNMJY92MdT,Fordi eg elskar deg,49,171640,0,['Ingebjørg Bratland'],['2tmt0z174LRgAeAi9MHA9C'],2015-11-06,0.451,0.145,1,-15.404,1,0.0521,0.935,0.0,0.0791,0.121,82.111,4,1,2015,35705,"['norske viser', 'norwegian pop']",46,norwegian pop
6LiHvlH0BzQPCW6BvCiagA,Bukkene Bruse-sangen,48,128000,0,['Pudding-TV'],['6Kiq09dTSayFFqAVYUiS9o'],2015-06-11,0.738,0.574,5,-6.671,1,0.0909,0.0286,6.23e-06,0.0843,0.849,79.971,4,1,2015,8878,['barnemusikk'],42,barnemusikk
0KWssZBo9yd4GBbKJ939AZ,Running with the Wolves,46,194760,0,['AURORA'],['1WgXqy2Dd70QQOU7Ay074N'],2015-12-11,0.53,0.538,5,-6.498,1,0.0579,0.234,0.000178,0.224,0.452,164.255,4,1,2015,2976051,"['art pop', 'norwegian pop']",73,art pop
3ocWYSEuNMF9D1f3wObqL4,Typisk Norsk,50,167113,0,"['Katastrofe', 'Alexander Rybak']","['48XeauxB5rhLPXPtACuuUR', '3LLNDXrxL4uxXtnUJS5XWM']",2015-11-27,0.548,0.77,11,-4.817,0,0.0357,0.0283,0.0,0.803,0.705,119.944,4,2,2015,72924,"['norwegian hip hop', 'norwegian pop', 'russelater']",49,russelater
5cwb8N35x7epZPo6GihJEe,Du er ung (feat. Thomas Gregersen),47,183027,0,"['Innertier', 'Thomas Gregersen']","['4u5rOZ3ecm8hFzCskgOEw3', '3nrfzIi6ogaBJOL6iyGsP0']",2015-05-22,0.623,0.932,6,-3.714,1,0.0334,0.00864,0.0,0.304,0.807,126.076,4,2,2015,19514,"['norwegian pop', 'russelater']",40,russelater
48k67SNr6F3TcxeZL4h7qR,Buggi-Buggi,45,162084,0,['Pudding-TV'],['6Kiq09dTSayFFqAVYUiS9o'],2015-08-18,0.581,0.765,7,-8.575,1,0.196,0.0822,0.0,0.163,0.762,80.872,4,1,2015,8878,['barnemusikk'],42,barnemusikk
6uj1jk0bCtiS3oolHMWmtL,Slalom,47,189040,0,['Marcus & Martinus'],['3N4FiTxpPQRsrihmTMN349'],2015-12-17,0.829,0.757,7,-3.325,1,0.0532,0.2,3.46e-06,0.104,0.713,122.013,4,1,2015,625543,"['mgpjr', 'norwegian pop']",58,mgpjr
7cToyIP7di2pjmVGyf4ulz,Tenker feil,45,211765,1,['Sushi x Kobe'],['7rsSau2x7MvUGB75W2fX8f'],2015-07-14,0.878,0.554,1,-5.352,1,0.0775,0.304,0.0,0.23,0.675,135.999,4,1,2015,7586,"['norwegian hip hop', 'norwegian pop rap']",26,norwegian pop rap
